title,img1,img2,price,status,brand
"[DJ5186-100] K AIR JORDAN 1 LOW SE GS ""SPADES""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-low-se-gs-dj5186-100-2-1.jpg?v=1623416861000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-low-se-gs-dj5186-100-1.jpg?v=1623416861000,4.850.000?,36|37.5,JORDAN
"[575441-134] K AIR JORDAN 1 HIGH RETRO OG "" UNIVERSITY BLUE """,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/550598aa-5aae-408e-9e60-bfbb3aafca1d.jpg?v=1623064342000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e65e3e8f-7800-4e21-88f3-420798b247da.jpg?v=1623064342000,11.111.000?,37.5,JORDAN
"[DJ4695-122] K AIR JORDAN 1 MID ""BLACK GYM RED""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/lhjordan-dj4695-122-1-jpg-v-1623275936.jpg?v=1625050808000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/lhjordan-dj4695-122-2-jpg-v-1623275936.jpg?v=1625050808000,4.250.000?,36|36.5|38|37.5|38.5|39|40,JORDAN
"[553560-118] K AIR JORDAN 1 LOW ""UNIVERSITY GYM RED""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/de6da7e1-2b86-41ea-b1d7-d3787d0140fa.jpg?v=1623057495000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e0d20dc5-feb5-43e4-85dd-1e3e573b104e.jpg?v=1623057489000,4.250.000?,35.5|36|37.5|38|38.5|39|40,JORDAN
"[553560-129] K AIR JORDAN 1 LOW ''WHITE STADIUM GREEN""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0cfb4068-97ed-484d-9664-f44a53b9b4a0-78070bf9-9e43-4ea8-bfef-a6fe63f6a562.jpg?v=1625049556000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/8d5e0f8a-7a1a-44e9-be8a-dbda4231b48e-12e651b5-2209-4867-8846-5709335161e0.jpg?v=1625049556000,4.250.000?,36|36.5|37.5|38|38.5|39|40,JORDAN
"[553558-604] M NIKE AIR JORDAN 1 LOW NOBLE RED ""WHITE/NOBLE RED""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/620ad2bf-8af0-4f00-b4fe-2d88c3a8f886.jpg?v=1637404071000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3ed936ac-1ab6-43ff-9210-d1f848084db3.jpg?v=1637404070000,4.350.000?,41,JORDAN
"[DD6834-402] M AIR JORDAN MID ""SIGNAL BLUE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/dd6834-402-4.jpg?v=1623418336000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/product-small.jpg?v=1623418320000,4.350.000?,41,JORDAN
"[BQ6931-402] K AIR JORDAN MID ""SIGNAL BLUE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/dd6834-402-4-0e5caee2-c975-4861-a6f3-6747b6e40d21.jpg?v=1623418467000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/product-small-480804f9-3aa1-4c04-b244-a8508248c4bb.jpg?v=1623418452000,4.850.000?,37.5,JORDAN
[CV8482-100] W NIKE AIR FORCE 1 LOW WHITE LOVE FOR ALL,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/nike-air-force-1-cv8482-100-1-jpg-w-1140.jpg?v=1623419041000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/nike-air-force-1-cv8482-100-3-jpg-w-1140.jpg?v=1623419041000,3.190.000?,37.5|38|38.5|39|40,NIKE
[CV1724-100] M NIKE AIR FORCE 1 LOW WHITE UNIVERSITY RED STITCH,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-force-1-07-shoe-sx3xkm.png?v=1648112189000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-force-1-07-shoe-sx3xkm-2e6246c4-a919-455d-9436-e1e55c9a7c7f.png?v=1648112189000,2.650.000?,40|42|43|44|44.5|40.5|41|42.5|45,NIKE
"[CV1724-104] M NIKE AIR FORCE 1 '07 ""CONTRAST STICHT""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/cv1724-104-png.png?v=1623419335000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/nike-air-force-1-low-cv1724-104-white-black-stitching-release-date-2.jpg?v=1623419302000,2.650.000?,40.5|41|42|42.5|43|44|44.5|45,NIKE
"[CT1989-100] W NIKE AIR FORCE 1 LOW ESSENTIAL ""WHITE METALLIC GOLD""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/4fddadb9-2c74-4a90-9ebf-21fba2d9e8e9.jpg?v=1620989940000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/cf06f7c5-9f63-46d9-aa5b-8fad4928d8d4.jpg?v=1620989932000,2.950.000?,36.5|37.5|38|38.5|39,NIKE
"[554725-069] K NIKE AIR JORDAN 1 MID CHICAGO ""BLACK TOE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/98a81e7f-73bb-462d-be82-7143d3fe26a0.jpg?v=1622904090000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/08243422-4cb8-4799-9fd2-0c710e395059.jpg?v=1622904070000,6.450.000?,36|36.5|37.5|38|38.5|39|40,JORDAN
"[CW1590-100] K NIKE DUNK LOW 2021 ""BLACK/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c97ba6de-4cf5-4899-a868-4016be9c7e90.jpg?v=1618306521000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0bb959aa-93ac-4a3d-b2ad-853deab07e06.jpg?v=1618306513000,8.900.000?,35.5|36|37.5|38.5,NIKE
"[554724-122] M NIKE AIR JORDAN 1 MID ""METALLIC RED""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f324735b-c5bd-4c77-928d-c5b9e22f45c6.jpg?v=1618322417000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c47a4d0a-8aca-4b28-a50d-bdf2d89c73e9.jpg?v=1618322408000,5.450.000?,40.5|41|42|42.5|43|44,JORDAN
[DD1649-001] M NIKE AIR JORDAN 1 MID SE CARBON FIBER ALL-STAR,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0703f5f9-4951-4ce4-8f62-5cb4defc43eb.jpg?v=1618336565000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/18cfb2bd-8e34-4799-9ced-a343e5023d9c.jpg?v=1618336529000,6.250.000?,41|42|42.5|43,JORDAN
"[CT0979-601] W NIKE AIR JORDAN 1 HIGH ZOOM AIR CMFT ""PINK GLAZE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d2126c8d-ea90-4818-841c-aa4a85e1f33f.jpg?v=1620911038000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3528107e-1ac7-470b-808a-d3c47aa778d3.jpg?v=1620911024000,9.500.000?,37.5|38|38.5|39,JORDAN
"[EE8203] W ADIDAS ADVANTAGE ""ASH GREY/ CLOUD WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f40b1b03-69f5-48cc-8daa-159d0c89fc89.jpg?v=1620824817000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/92d88b92-8ce9-4fab-9e44-afae625632d3.jpg?v=1620824810000,1.650.000?,36.7|37.3|38|38.7,ADIDAS
"[EF0135] W ADIDAS ADVANTAGE ""RIO WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c552c957-83e9-4af8-aec5-d7c77719db14.jpg?v=1620922875000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/8589e666-451b-4afe-a6e5-efbc293d934f.jpg?v=1620922860000,1.650.000?,36.7|37.3|38.7|39.3,ADIDAS
"[EG8104] M ADIDAS ULTRABOOST REFLECTIVE ""CRYSTAL WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/54c66b0a-66a5-4d9e-b9b8-0deba1abc42b.jpg?v=1619595349000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d6025275-e1ea-42a6-afc3-33370791c8ae.jpg?v=1619595332000,4.250.000?,42|44,ADIDAS
"[G27514] M ADIDAS ULTRABOOST 19 ""TRACE CARGO""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/176148098-4177033648997851-6968892395914814344-n-jpeg.jpg?v=1619597931000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/175899935-4177033652331184-3690349824908339189-n-jpeg.jpg?v=1619597930000,4.550.000?,40,ADIDAS
"[DD1503-102] W NIKE DUNK LOW ""ORANGE PEARL""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/72c4b5cb-2bc6-431a-9c7f-6a1b11c73647.jpg?v=1617368691000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/63eb3b73-8446-434e-978b-93f189fef574.jpg?v=1617368681000,8.900.000?,36|37.5|38|38.5|39,NIKE
"[DB2822-107] W NIKE AIR JORDAN 1 MID SE ""VOLTAGE YELLOW""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/4afc9be4-458c-4762-8bb9-b476f366ecad.jpg?v=1619445656000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f46f4f7d-5e74-489d-b1d3-57a486471cb2.jpg?v=1619445648000,5.850.000?,37.5|38|38.5|39,JORDAN
"[554724-170] M NIKE AIR JORDAN 1 MID ""UNIVERSITY GOLD""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/tmp257496-7.jpg?v=1623483807000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/tmp257496-6.jpg?v=1623483807000,5.850.000?,40|40.5|41|42|42.5|43|44,JORDAN
"[554725-170] K NIKE AIR JORDAN 1 MID ""UNIVERSITY GOLD""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/db0d1586-451d-4870-81d7-7b2cd6d93be7.jpg?v=1636200032000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/62dfa845-a148-40c3-9b89-7a0bedd5de11.jpg?v=1636200032000,5.250.000?,36.5|37.5|38|38.5|39,JORDAN
[DH3859-100] W NIKE AIR FORCE 1 SHADOW SUMMIT WHITE BRIGHT MANGO,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/fae5f6a2-8061-4349-803c-f62b73d65cf6.jpg?v=1648469512000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/dh3859-100.jpg?v=1648469512000,3.650.000?,37.5|38|38.5|39,NIKE
"[CT2302-100] M NIKE AIR FORCE 1 '07 ""WHITE BLACK""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/nike-air-force-1-07-ct2302-100-jpeg.jpg?v=1619169176000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/nike-air-force-1-07-ct2302-100-jpeg.jpg?v=1619169176000,2.950.000?,42.5|43|44,NIKE
"[EG1436] M ADIDAS ALPHABOOST ""BLACK SIGNAL GREEN""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/634bcb34-f1fc-4ebd-a5db-9f6a43afbd5f.jpg?v=1617180348000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/908d6256-8096-4a4d-9d7a-2ebad2c1e81e.jpg?v=1617180342000,2.950.000?,41.3|42.7,ADIDAS
"[CD0461-001] W NIKE AIR JORDAN 1 RETRO HIGH OG SILVER TOE ""BLACK/METALLIC SILVER""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/bdd94f16-378a-42d1-a118-1e94a2002405.jpg?v=1616145366000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/79112a9f-c788-4cde-8f32-bb728d8fdd93.jpg?v=1616145358000,8.900.000?,37.5|38|38.5|39,JORDAN
"[DC2062-100] W NIKE AIR FORCE 1 LOW REFLECTIVE WHITE '07 ""WHITE/BEYOND PINK""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/281a3a7f-4eb5-434b-951d-76206755a3e5.jpg?v=1619168605000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/79ba2ed3-d30c-4f62-a61c-e8b0449569fd.jpg?v=1619168605000,3.250.000?,43|44.5|39|40|40.5|41|42,NIKE
"[CT0979-602] W NIKE AIR JORDAN 1 HIGH ZOOM AIR CMFT ""CANYON RUST/PURPLE SMOKE",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-zoom-cmft-ct0979-602-06-jpg-w-1140.jpg?v=1623417165000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-zoom-cmft-ct0979-602-05-jpg-w-1140.jpg?v=1623417155000,8.900.000?,36.5|37.5|38|38.5|39|40,JORDAN
[554725-075] K NIKE AIR JORDAN 1 MID BLACK CHILE RED WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5d9b7331-589e-4d15-8c83-2cbd7fc73492.jpg?v=1621692746000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/7ab963ea-2227-4f2d-aa52-695151d455dc.jpg?v=1621692739000,6.250.000?,36|37.5|38.5|39|40,JORDAN
[DD8959-100] W NIKE AIR FORCE 1 LOW ALL WHITE '07,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/da975f83-c95f-4b38-94b4-f9434c547a39.jpg?v=1649337553000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/z2488261390211-e6451c5b91f49041498f6ff0964a3cb9.jpg?v=1620903447000,2.950.000?,40.5|41|36.5|39|42|37.5|38.5|42.5|38,NIKE
"[AQ0919] W ADIDAS SUPERSTAR SLIP-ON CLEAR ORANGE ""CLOUD WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/152226288-567685560856523-1806515546261802065-n.jpg?v=1613645662000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151990628-425038798562481-428095142019856599-n.jpg?v=1613645662000,1.390.000?,36|36.7|37.3|38|38.7|39.3,ADIDAS
"[FW2524] W ADIDAS STAN SMITH HER STUDIO LONDON ""CLOUD WHITE/POWER BERRY""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151775317-180400660182385-8532988481903288305-n.jpg?v=1613993589000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151985012-260708992162338-2558682218329104183-n.jpg?v=1613993589000,2.300.000?,36|36.7|37.3|38.7,ADIDAS
[FU9787] M ADIDAS CONTINENTAL 80 CLEAN CLASSIC WHITE SCARLET,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c633ff09-2f06-4a76-8856-219f962c6ec0.jpg?v=1619894774000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1f37d836-b808-44d4-8c39-40878a2f3a72.jpg?v=1619894761000,2.300.000?,40.7,ADIDAS
"[FU9783] M ADIDAS CONTINENTAL 80 ""CLOUD WHITE/COLLEGIATE NAVY""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151345191-437498047451505-418369857667413892-n.jpg?v=1613645770000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151240844-175826120713613-4206536523655209322-n.jpg?v=1613645768000,2.300.000?,36|36.7|37.3|38|39.3,ADIDAS
"[FY0237] M ADIDAS DAY JOGGER ""WHITE HOT CORAL""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/152835548-148376593786592-2471160706218103767-n.jpg?v=1614593891000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/153160279-3516359358472646-5979559890800684606-n.jpg?v=1614593891000,2.350.000?,36.7|37.3|38|39.3|40.7|42|42.7|43.3,ADIDAS
"[FW4818] M ADIDAS DAY JOGGER ""BLACK SOLAR RED""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/152978658-485849842423689-7275064828681688837-n.jpg?v=1614081349000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/153349675-931197377659708-8487294444576129488-n.jpg?v=1614081349000,2.350.000?,40.7|41.3|42|42.7|43.3,ADIDAS
"[FW2908] W ADIDAS BRAVADA ""ORANGE TINT/CLOUD WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/152809005-778276716431887-9077791192096257092-n-47871578-d060-4e6e-812b-b25d35d2855c.jpg?v=1614082482000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/153443634-2902440780045079-3668841351310453551-n.jpg?v=1614082482000,1.390.000?,36.7|37.3|38,ADIDAS
"[DD2192-001] K NIKE AIR JORDAN 1 MID ALL STAR WEEKEND ""BLACK CARBON/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-mid-all-star-dd1649-001-1-jpg-w-1140.jpg?v=1623572181000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-mid-all-star-dd1649-001-5.jpg?v=1623572181000,6.250.000?,38.5|39|40,JORDAN
"[553558-700] M NIKE AIR JORDAN 1 LOW UNIVERSITY GOLD ""BLACK/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ltd-online-553558-700-2.jpg?v=1623490966000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ltd-online-553558-700-1.jpg?v=1623490952000,4.850.000?,40|40.5|41|42|42.5|43|44,JORDAN
"[BQ6931-101] K NIKE AIR JORDAN 1 MID SE WHITE LASER ORANGE ""LUCKY GREEN""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/77e274cb-11b3-4559-9d51-7dd205e25aeb.jpg?v=1617034617000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6a7d57a7-c18c-41d6-b7fd-5997198beb76.jpg?v=1617034608000,4.350.000?,36|38|39,JORDAN
[BQ6931-100] K NIKE AIR JORDAN 1 MID SE WHITE BLACK RED SPRUCE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/bq6931-1001-52697b0b-bff0-42c4-960e-acfb39de5e45-720x-jpg-v-1606401727.jpg?v=1623498748000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/bq6931-1002-9bb4f239-7578-43ba-8371-d2aac6a88186-720x-jpg-v-1606401727.jpg?v=1623498748000,4.850.000?,40|37.5|38|38.5|39|36.5,JORDAN
"[BQ6931-105] K NIKE AIR JORDAN 1 MID SE PURPLE ""WHITE/BLACK""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/55ecee04-cbba-4dae-8b8b-fb2014095c95.jpg?v=1618318224000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/004d4b80-4c71-4edc-9373-aeae1d96880a.jpg?v=1618318216000,4.350.000?,36.5|37.5|39|36|38|40|38.5,JORDAN
CW2288-111] M NIKE AIR FORCE 1 LOW ALL WHITE '07,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151805297-246857146912454-2253097284311622003-n.jpg?v=1648109805000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/screenshot-2022-03-24-151609.png?v=1648109805000,2.950.000?,41|42|42.5|43|40.5|44|44.5|45|38.5|39|40,NIKE
"[553558-124] M NIKE AIR JORDAN 1 LOW GAME ROYAL ""BLUE/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-low-game-royal-553558-124-4-jpg-w-1140.jpg?v=1623489199000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-low-game-royal-553558-124-1-jpg-w-1140.jpg?v=1623489199000,4.850.000?,41|42|42.5|43|44,JORDAN
"[DC0774-004] W NIKE AIR JORDAN 1 LOW SIREN RED ""BLACK/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-low-black-siren-red-white-dc0774-004-1800x1800-jpg-v-1624460199.jpg?v=1637404496000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-low-black-siren-red-2-white-dc0774-004-1800x1800-jpg-v-1624460199.jpg?v=1637404496000,5.250.000?,36|36.5|37.5|38|38.5|39|40|40.5|41|42|42.5|43|44|44.5,JORDAN
[554724-141] M NIKE AIR JORDAN 1 MID LASER BLUE WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151184090-3993139614053923-2751908078921813709-o.jpg?v=1613994625000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/152586457-3993139597387258-5085570639287742823-o.jpg?v=1613994625000,5.650.000?,40.5|41|42|42.5|44,JORDAN
[554725-067] K NIKE AIR JORDAN 1 MID PINE GREEN/BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-mid-shoe-1zmcfj-dc7e5573-d252-4107-877a-5423d93244f8-jpg-v-1594217493317.jpg?v=1649338026000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/597991-01-jpg-38f429853dae444da96ac32065c12e91-1024x1024.png?v=1649337999000,5.450.000?,40,JORDAN
[554724-067] M NIKE AIR JORDAN 1 MID PINE GREEN/BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/31dd1609-d77e-41fc-af5d-1e31db2be8a6.jpg?v=1620115023000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/32598dbc-fc74-48c9-ba8e-1e09d44c9867.jpg?v=1620115014000,4.950.000?,42.5|43|44,JORDAN
[554724-075] M NIKE AIR JORDAN 1 MID BLACK CHILE RED WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/150915401-459416692083096-7164693510895225531-n.jpg?v=1613648341000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/150755755-538037603780603-6551588322031539953-n.jpg?v=1613648341000,6.250.000?,40|40.5|42|42.5|43|44|44.5,JORDAN
[CD5434-100] W NIKE COURT VISION LOW ALL WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151489855-249885303519115-6354388442876473706-n.jpg?v=1648109906000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/screenshot-2022-03-24-151805.png?v=1648109906000,1.890.000?,36|36.5|37.5|38|38.5|39,NIKE
"[553558-604] M NIKE AIR JORDAN 1 LOW NOBLE RED ""WHITE/NOBLE RED",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/tmp228369-6.jpg?v=1637404062000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/giay-nike-jordan-1-low-noble-red-553558-604-mau-do-size-41-5f2a1362487d2-05082020090314-jpeg.jpg?v=1619598199000,4.350.000?,40|40.5|42,JORDAN
"[DB1555-100] K NIKE AIR FORCE 1 '07 ""WHITE RACER/BLUE VOLT""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/150824653-184779956737942-4973225278380394868-n.jpg?v=1613643975000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/150844871-1881726175307988-2987248056214514380-n.jpg?v=1613643975000,2.450.000?,36|36.5|37.5|38|38.5|39,NIKE
"[CZ6399-005] K NIKE AIR ZOOM ARCADIA SE ""BLACK/SILVER""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/150780546-213754507113120-7989569461526828582-n.jpg?v=1613642729000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/150946868-422829528825058-933717799961928453-n.jpg?v=1613642729000,1.990.000?,36|36.5|37.5|38|38.5,NIKE
"[CV0149-001] W NIKE PREMIUM QUEST 3 PREMIUM ""BLACK/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151186329-285292979597195-3807413337800150384-n-7d9f0dd2-9efb-4903-869e-81ac9b1a2ec1.jpg?v=1613651299000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151467209-1358287667872832-4467031861825884463-n.jpg?v=1613651299000,2.450.000?,36.5|37.5|38|38.5|39|40.5|41,NIKE
"[CJ0302-005] W NIKE AIR ZOOM WINFLO 7 ""BLACK/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ae0d2bba-f59d-4092-a45d-d11e05a5301d.jpg?v=1618921680000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/aa3fb885-971d-4dda-b337-56319fd56890.jpg?v=1618921672000,2.650.000?,36.5|37.5|38|38.5|39|40|40.5|41|42,NIKE
"[FV8333] M ADIDAS ULTRABOOST 20 ""CORE BLACK/SILVER METALLIC""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151653078-1085808651915696-8152390797628541287-n.jpg?v=1613995267000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/150842979-245685467062109-940487224932175351-n.jpg?v=1613995267000,4.850.000?,42|42.7|43.3|44,ADIDAS
"[EG0694] M ADIDAS ULTRABOOST 20 ""DASH GREY""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151035646-439647614046261-735516771987495416-n.jpg?v=1613646875000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151111154-161858619077452-3512073255624841128-n.jpg?v=1613646875000,4.850.000?,42|42.7,ADIDAS
"[FY9035] M ADIDAS ULTRABOOST 20 ""WOLF GREY""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0983511f-32df-4c61-847a-c939267bbb15.jpg?v=1615977270000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0c0dbc45-2f43-45fe-a33b-68117ab48bdd.jpg?v=1615977263000,3.500.000?,41.3|42.7,ADIDAS
"[FV4081] M ADIDAS STAN SMITH ""WORLD FAMOUS""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151063768-452291579146590-6236574777274393115-n.jpg?v=1613647640000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151083851-793942054840885-6853927502364040086-n.jpg?v=1613647640000,1.600.000?,36.7|37.3|38.7|39.3|40|40.7|41.3,ADIDAS
"[CZ4385-016] W AIR JORDAN 1 MID GOLD PENDANTS ""BLACK/DARK BEETROT""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-mid-wmns-gold-pendants-cz4385-016-release-date-info-jpeg.jpg?v=1619598156000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-1-mid-wmns-gold-pendants-cz4385-016-release-date-info-jpeg.jpg?v=1619598156000,4.950.000?,36.5|37.5|38|38.5,JORDAN
"[CN8533-100] K NIKE AIR FORCE 1 LOW WORLDWIDE ""WHITE/BLUE FURY""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a12de793-bc79-4399-96e7-dc5032258693.jpg?v=1618917893000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/94961e44-1917-407b-bdf5-f75c84d152d6.jpg?v=1618917882000,2.300.000?,38|36|38.5,NIKE
